tick;time;time_patch;time_drop;drops;time_patch_getLocation;time_patch_dropsHere;time_patch_actions;time_drop_getLocation;time_drop_patchHere;time_drop_remove;time_drop_move
141;88;38;3;1002;9;13;6;0;1;0;0
142;88;39;2;1002;10;14;6;0;0;0;0
143;87;42;2;1002;10;15;6;0;0;0;0
144;87;38;1;1002;9;13;6;0;0;0;0
145;85;38;2;1002;9;13;6;0;0;0;0
146;90;41;1;1002;10;15;6;0;0;0;0
147;86;40;1;1002;10;14;6;0;0;0;0
148;86;37;1;1002;8;13;6;0;0;0;0
149;88;39;1;1002;9;13;7;0;0;0;0
150;92;40;1;1002;9;13;8;0;0;0;0
151;85;42;2;1002;10;14;7;0;0;0;0
152;87;39;2;1002;9;14;6;0;0;0;0
153;85;39;2;1002;9;14;6;0;0;0;0
154;89;37;2;1002;8;13;6;0;0;0;0
155;88;37;2;1002;9;13;6;0;0;0;0
156;94;37;2;1002;9;12;6;0;0;0;0
157;88;39;1;1002;9;13;6;0;0;0;0
158;88;41;1;1002;10;14;6;0;0;0;0
159;88;43;2;1002;10;16;7;0;0;0;0
160;86;38;2;1002;9;13;6;0;0;0;0
161;83;37;2;1002;8;12;6;0;0;0;0
162;90;41;2;1002;9;15;6;0;0;0;0
163;86;42;3;1002;10;15;6;0;0;0;0
164;91;41;2;1002;10;15;6;0;0;0;0
165;87;39;1;1002;9;13;6;0;0;0;0
166;87;41;1;1002;10;14;6;0;0;0;0
167;87;42;2;1002;10;15;6;0;0;0;0
168;90;41;1;1002;10;14;7;0;0;0;0
169;86;39;3;1002;9;13;6;0;1;0;0
170;92;45;2;1002;12;15;7;0;0;0;0
171;86;42;1;1002;10;14;7;0;0;0;0
172;89;39;2;1002;9;14;6;0;0;0;0
173;84;39;3;1002;9;13;6;0;1;0;0
174;86;40;1;1002;10;14;6;0;0;0;0
175;86;41;2;1002;10;14;6;0;0;0;0
176;83;35;1;1002;8;11;6;0;0;0;0
177;86;38;1;1002;9;13;6;0;0;0;0
178;92;43;2;1002;10;13;6;0;0;0;0
179;79;37;2;1002;9;13;6;0;0;0;0
180;95;46;1;1002;10;19;7;0;0;0;0
181;89;38;2;1002;9;13;6;0;0;0;0
182;83;36;2;1002;9;12;6;0;0;0;0
183;90;40;1;1002;9;14;6;0;0;0;0
184;87;39;1;1002;10;13;6;0;0;0;0
185;84;38;2;1002;9;13;6;0;0;0;0
186;97;46;2;1002;10;18;8;0;0;0;0
187;93;51;2;1002;10;20;9;0;0;0;0
188;87;45;2;1002;9;17;9;0;0;0;0
189;99;59;2;1002;10;30;8;0;0;0;0
190;82;39;1;1002;9;13;6;0;0;0;0
191;86;40;3;1002;9;13;6;0;1;0;0
192;85;40;1;1002;10;13;7;0;0;0;0
193;86;42;2;1002;10;15;7;0;0;0;0
194;87;39;1;1002;9;13;6;0;0;0;0
195;85;38;2;1002;9;13;6;0;0;0;0
196;95;45;1;1002;10;15;8;0;0;0;0
197;86;41;3;1002;10;14;7;0;0;0;1
198;87;40;1;1002;9;13;7;0;0;0;0
199;82;37;1;1002;8;12;6;0;0;0;0
200;90;40;2;1002;9;14;6;0;0;0;0
201;94;50;2;1002;12;17;8;0;0;0;0
202;93;43;1;1002;10;15;7;0;0;0;0
203;88;36;1;1002;8;12;6;0;0;0;0
204;89;40;2;1002;9;14;7;0;0;0;0
205;87;40;1;1002;9;13;7;0;0;0;0
206;84;35;2;1002;9;12;6;0;0;0;0
207;107;58;2;1002;10;27;9;0;0;0;0
208;92;42;2;1002;10;15;7;0;0;0;0
209;95;41;2;1002;9;14;7;0;0;0;0
210;87;40;2;1002;10;14;7;0;0;0;0
211;83;39;3;1002;9;14;6;0;0;0;0
212;87;39;1;1002;9;13;6;0;0;0;0
213;89;43;2;1002;10;15;7;0;0;0;0
214;82;34;2;1002;8;11;6;0;0;0;0
215;87;39;2;1002;9;13;6;0;0;0;0
216;86;40;1;1002;9;14;6;0;0;0;0
217;85;41;2;1002;10;14;6;0;0;0;0
218;86;38;2;1002;9;13;6;0;0;0;0
219;86;41;2;1002;10;14;6;0;0;0;0
220;85;36;1;1002;8;12;6;0;0;0;0
221;87;39;2;1002;9;14;6;0;0;0;0
222;100;52;2;1002;9;25;7;0;0;0;0
223;87;40;2;1002;10;14;6;0;0;0;0
224;85;40;2;1002;10;14;6;0;0;0;0
225;86;42;2;1002;10;15;6;0;0;0;0
226;87;39;2;1002;9;13;6;0;0;0;0
227;88;42;2;1002;10;15;7;0;0;0;0
228;84;37;1;1002;8;12;6;0;0;0;0
229;93;40;2;1002;9;14;6;0;0;0;0
230;87;40;1;1002;9;13;7;0;0;0;0
231;86;39;2;1002;9;13;6;0;0;0;0
232;92;43;1;1002;10;15;7;0;0;0;0
233;88;42;2;1002;10;15;7;0;0;0;0
234;89;40;2;1002;10;14;6;0;0;0;0
235;86;39;3;1002;9;13;6;0;1;0;0
236;86;40;1;1002;9;13;6;0;0;0;0
237;89;43;2;1002;10;15;7;0;0;0;0
238;94;44;1;1002;15;13;6;0;0;0;0
239;84;43;2;1002;10;15;7;0;0;0;0
240;90;43;1;1002;11;15;6;0;0;0;0
241;88;38;2;1002;9;13;6;0;0;0;0
242;85;38;4;1002;9;13;6;0;1;0;1
243;87;40;1;1002;10;13;6;0;0;0;0
244;87;40;1;1002;9;13;8;0;0;0;0
245;85;40;2;1002;9;14;6;0;0;0;0
246;86;37;2;1002;9;12;6;0;0;0;0
247;87;39;2;1002;9;13;6;0;0;0;0
248;85;40;2;1002;9;14;7;0;0;0;0
249;87;40;2;1002;10;14;6;0;0;0;0
250;85;39;1;1002;10;13;6;0;0;0;0
251;86;39;1;1002;9;13;6;0;0;0;0
252;90;42;1;1002;10;15;6;0;0;0;0
253;84;37;3;1002;9;13;6;0;1;0;1
254;88;40;1;1002;10;13;7;0;0;0;0
255;85;40;2;1002;9;14;6;0;0;0;0
256;91;40;1;1002;8;14;7;0;0;0;0
257;93;45;1;1002;9;17;8;0;0;0;0
258;93;57;1;1002;9;16;21;0;0;0;0
259;78;37;2;1002;8;13;6;0;0;0;0
260;86;37;2;1002;8;12;6;0;0;0;0
261;86;37;1;1002;9;13;6;0;0;0;0
262;79;37;1;1002;8;12;6;0;0;0;0
263;84;37;2;1002;8;12;6;0;0;0;0
264;87;38;2;1002;9;13;6;0;0;0;0
265;89;39;1;1002;9;13;6;0;0;0;0
266;86;41;1;1002;10;14;7;0;0;0;0
267;86;39;2;1002;10;13;6;0;0;0;0
268;82;38;1;1002;9;13;6;0;0;0;0
269;88;37;1;1002;8;13;6;0;0;0;0
270;89;40;1;1002;10;14;6;0;0;0;0
271;89;40;1;1002;9;14;6;0;0;0;0
272;88;38;2;1002;9;13;6;0;0;0;0
273;84;38;2;1002;9;13;6;0;0;0;0
274;94;44;2;1002;11;16;7;0;0;0;0
275;84;40;1;1002;9;13;6;0;0;0;0
276;94;42;2;1002;10;16;7;0;0;0;0
277;88;41;1;1002;10;14;7;0;0;0;0
278;85;40;1;1002;10;14;6;0;0;0;0
279;85;39;2;1002;9;13;6;0;0;0;0
280;87;39;2;1002;9;13;6;0;0;0;0
281;85;40;2;1002;9;14;6;0;0;0;0
282;91;42;2;1002;10;14;7;0;0;0;0
283;87;40;1;1002;10;13;6;0;0;0;0
284;84;38;2;1002;9;14;6;0;0;0;0
285;95;43;2;1002;10;16;7;0;0;0;0
286;85;41;1;1002;9;14;6;0;0;0;0
287;94;42;2;1002;9;14;6;0;0;0;0
288;87;40;2;1002;10;14;6;0;0;0;0
289;85;40;2;1002;9;14;6;0;0;0;0
290;91;40;1;1002;9;14;7;0;0;0;0
291;90;40;2;1002;9;14;7;0;0;0;0
292;88;41;2;1002;10;14;7;0;0;0;0
293;85;40;1;1002;10;14;7;0;0;0;0
294;100;53;1;1002;9;27;6;0;0;0;0
295;84;40;1;1002;9;13;6;0;0;0;0
296;81;36;2;1002;8;12;6;0;0;0;0
297;94;42;2;1002;10;15;7;0;0;0;0
298;86;40;2;1002;10;14;6;0;0;0;0
299;84;40;2;1002;9;14;6;0;0;0;0
300;93;42;2;1002;10;15;7;0;0;0;0
